#Cell_Idx|Cell_Z|Cell_X|Tier
#C_Idx|C_Z|C_X|Tier
#North America|||
3586|-4036|-25968|3
3587|-12876|-7249|3
3588|5992|-16212|3
3589|12938|-25877|3
3590|15582|-4401|3
3591|-20544|25609|3
3592|7248|19350|3
3593|-9442|-4176|3
3594|22050|-6249|3
3595|19183|25407|3
3596|22509|-26728|3
3597|-21367|-2207|3
3598|-13271|22444|3
3599|-4223|-8664|3
3600|-174|-23222|3
3601|-2717|56|3
3602|26921|-13557|3
3603|22193|-13647|3
3604|2487|19934|3
3605|6162|-19056|3
3606|-8471|-18763|3
3607|2100|18687|3
3608|6023|13761|3
3609|11682|-14602|3
3610|-24593|-8871|3
3611|-22699|22264|3
3612|372|12418|3
3613|10421|-8504|3
3614|-5698|24900|3
3615|21285|15978|3
3616|15792|25985|3
3617|-19603|18531|3
3618|-7744|3083|3
3619|-26620|-18634|3
3620|9663|-10926|3
3621|7284|6091|3
3622|7863|22613|3
3623|-23955|-5097|3
3624|-5877|18944|3
3625|-14978|-12227|3
3626|9127|633|3
3627|18216|-19328|3
3628|3965|18025|3
3629|2299|-13575|3
3630|-19992|-19619|3
3631|22172|15845|3
3632|2|-17626|3
3633|23770|11228|3
3634|-12819|-26530|3
3635|23824|1557|3
3636|26057|-14982|3
3637|-5327|-23703|3
3638|-20895|-17750|3
3639|3424|12885|3
3640|10633|-1243|3
3641|-618|-16974|3
3642|-11991|-1981|3
3643|17907|-3524|3
3644|20879|6577|3
3645|-13405|7257|3
3646|-20470|9302|3
3647|-24678|-12969|3
3648|11917|15568|3
3649|-25998|-25871|3
3650|-16476|14832|3
3651|24384|9115|3
3652|2108|10338|3
3653|7624|-11311|3
3654|14286|-26964|3
3655|15724|-10709|3
3656|16936|-24720|3
3657|108|-24547|3
3658|-1347|5311|3
3659|-19576|9972|3
3660|-12089|-4383|3
3661|24152|-6259|3
3662|10281|19178|3
3663|16411|-4342|3
3664|-9871|-24460|3
3665|-24290|1957|3
3666|-7054|5653|3
3667|-24499|-12832|3
3668|-1133|-5964|3
3669|18003|21227|3
3670|13382|-1494|3
3671|411|20230|3
3672|10468|-26010|3
3673|18709|10929|3
3674|15742|15946|3
3675|20607|-14026|3
3676|-3580|13042|3
3677|-23541|22375|3
3678|7587|-24268|3
3679|18661|-24030|3
3680|-13421|10308|3
3681|-21205|-9134|3
3682|2832|-20537|3
3683|-3056|426|3
3684|8466|-23988|3
3685|-10940|-15898|3
3686|-2324|-21805|3
3687|15942|-2574|3
3688|11039|-3320|3
3689|-14003|-17119|3
3690|-24614|26965|3
3691|26390|-20250|3
3692|8947|-23414|3
3693|9563|-25541|3
3694|13879|6008|3
3695|-1539|-4462|3
3696|11504|2241|3
3697|-9824|-23789|3
3698|-21139|-9155|3
3699|-16208|11778|3
3700|14844|16493|3
3701|21040|-3814|3
3702|-3471|-25685|3
3703|-25034|3874|3
3704|-16633|13276|3
3705|-15543|-1142|3
3706|-6005|-9423|3
3707|-13056|12271|3
3708|9340|4284|3
3709|-1522|-25754|3
3710|18931|7551|3
3711|-1862|23719|3
3712|-4593|-546|3
3713|-11444|-18096|3
3714|9194|-24852|3
3715|-12181|-2693|3
3716|-13145|-1392|3
3717|15234|14313|3
3718|25341|2903|3
3719|20386|1599|3
3720|15620|-12190|3
3721|19775|107|3
3722|542|26447|3
3723|-23876|-18767|3
3724|-26190|-24172|3
3725|-19988|-24512|3
3726|-20395|17271|3
3727|-4714|6526|3
3728|19898|-3041|3
3729|-4421|-2106|3
3730|-26946|-8136|3
3731|26016|25195|3
3732|14119|-24135|3
3733|5328|13384|3
3734|-23119|14914|3
3735|25769|25460|3
3736|-12058|-8733|3
3737|6312|-793|3
3738|-18417|15689|3
3739|21611|-20122|3
3740|-19657|24528|3
3741|-23207|-22657|3
3742|-6644|-24408|3
3743|17520|-23075|3
3744|17661|-12463|3
3745|-10162|3410|3
3746|12077|26724|3
3747|-19315|-20255|3
3748|-18778|-11134|3
3749|-11675|23694|3
3750|15117|-6402|3
3751|17564|-680|3
3752|20773|4198|3
3753|-14477|-15890|3
3754|15245|11300|3
3755|3070|-3214|3
3756|6854|8346|3
3757|-15898|14438|3
3758|18474|-5759|3
3759|-11533|11327|3
3760|-5795|-3618|3
3761|15398|-25322|3
3762|-11221|25792|3
3763|2265|5004|3
3764|16000|-15845|3
3765|-6702|13054|3
3766|-6156|-23343|3
3767|6006|-4532|3
3768|20687|2240|3
3769|23810|23504|3
3770|4911|5386|3
3771|-2562|-12348|3
3772|-12261|-13587|3
3773|-10016|17167|3
3774|13228|-17662|3
3775|-8255|3223|3
3776|8578|20428|3
3777|10057|-25619|3
3778|-2748|13393|3
3779|-17866|6852|3
3780|12073|22747|3
3781|23818|14674|3
3782|24365|2879|3
3783|-9536|-19107|3
3784|2985|19850|3
3785|-17397|12462|3
3786|-14988|-12511|3
3787|-17592|13274|3
3788|3586|-7784|3
3789|-23439|-2110|3
3790|-17088|-18526|3
3791|5717|-15828|3
3792|22417|-24570|3
3793|-26000|19558|3
3794|13462|-12324|3
3795|4305|-7247|3
3796|-12656|12728|3
3797|14549|-24512|3
3798|-11396|6683|3
3799|-11319|-13275|3
3800|-883|-24391|3
3801|14023|-22701|3
3802|16682|-5623|3
3803|-5422|-19738|3
3804|-4794|21494|3
3805|22002|20892|3
3806|7137|-11972|3
3807|-21153|5454|3
3808|-270|-5414|3
3809|-9806|25458|3
3810|-23445|-16722|3
3811|3882|20353|3
3812|-14545|18443|3
3813|-6123|-19434|3
3814|19045|26539|3
3815|-20952|3548|3
3816|-12040|-24247|3
3817|-3586|-1363|3
3818|7209|-4860|3
3819|-7969|8585|3
3820|18489|-26026|3
3821|10341|-22924|3
3822|-15090|-25856|3
3823|4226|3724|3
3824|-9090|-15613|3
3825|19510|-21869|3
3826|-13542|22617|3
3827|22301|-10335|3
3828|-16565|-21821|3
3829|24888|-13720|3
3830|-7839|11541|3
3831|-11525|11735|3
3832|-11902|-15043|3
3833|13897|19624|3
3834|-26453|920|3
3835|-20250|3083|3
3836|2266|-4967|3
3837|21256|-20653|3
3838|-23271|13710|3
3839|11033|13914|3
3840|-171|22640|3
3841|-23435|-4353|3
3842|-12728|19899|3
3843|26297|16871|3
3844|-13990|2341|3
3845|12545|-24042|3
3846|-25611|24138|3
3847|25375|26045|3
3848|19913|15268|3
3849|-3174|-14009|3
3850|9249|24077|3
3851|19021|10200|3
3852|13815|5410|3
3853|-21015|-25550|3
3854|8297|-11957|3
3855|19243|-7315|3
3856|-642|20117|3
3857|25127|-5856|3
3858|-739|3251|3
3859|15557|-6975|3
3860|10366|-11714|3
3861|800|12253|3
3862|-7520|8361|3
3863|-9810|5384|3
3864|-24751|4558|3
3865|-20100|1538|3
3866|10315|-3807|3
3867|14435|6086|3
3868|-16464|-21372|3
3869|3058|24266|3
3870|25734|12020|3
3871|-21904|16958|3
3872|-366|7816|3
3873|2764|-6392|3
3874|2635|-1885|3
3875|-5075|-9704|3
3876|-16748|19766|3
3877|5676|11433|3
3878|-22263|-3435|3
3879|-15775|-14571|3
3880|1021|-19174|3
3881|1279|-23077|3
3882|-2320|16614|3
3883|2982|-151|3
3884|5169|-7582|3
3885|-15628|18714|3
3886|6683|-843|3
3887|-23667|23290|3
3888|-24596|-18964|3
3889|-19083|1496|3
3890|-7632|-11207|3
3891|-26459|-1650|3
3892|3019|-711|3
3893|23183|-21803|3
3894|18832|-10879|3
3895|23236|10160|3
3896|-20561|-19790|3
3897|26204|24650|3
3898|-13893|-19802|3
3899|-13353|-17119|3
3900|-9717|3851|3
3901|19896|-12705|3
3902|25478|-10107|3
3903|-5453|-3701|3
3904|15909|-9060|3
3905|18816|-26710|3
3906|4527|6279|3
3907|-15147|-244|3
3908|7662|-19802|3
3909|-16215|-24040|3
3910|-2043|18580|3
3911|-12035|-5293|3
3912|3975|-15967|3
3913|-8202|20667|3
3914|-13968|-16321|3
3915|-14543|8811|3
3916|14085|23999|3
3917|18737|2366|3
3918|15120|-16173|3
3919|-16052|20437|3
3920|-16292|-5210|3
3921|20877|12390|3
3922|-15169|-10987|3
3923|1217|-19499|3
3924|-24362|26604|3
3925|-24604|-5294|3
3926|-15374|-8217|3
3927|21224|25586|3
3928|7112|-4630|3
3929|-26393|-26452|3
3930|-116|-26670|3
3931|11335|15550|3
3932|24196|-20443|3
3933|11843|-10348|3
3934|8205|-21827|3
3935|-484|20414|3
3936|-24846|19056|3
3937|8507|24472|3
3938|-23079|23188|3
3939|18888|25239|3
3940|14310|-7642|3
3941|-20361|-13116|3
3942|22628|20318|3
3943|3534|22188|3
3944|8815|21921|3
3945|-5866|-6697|3
3946|11412|11839|3
3947|231|-18118|3
3948|-3998|1868|3
3949|-3985|-3956|3
3950|5933|-13763|3
3951|-16431|14640|3
3952|3129|-10075|3
3953|14138|-23037|3
3954|5124|-10346|3
3955|-6970|-9666|3
3956|-15499|-14802|3
3957|-578|-22664|3
3958|12325|-3440|3
3959|12813|15758|3
3960|-15246|-10373|3
3961|-13979|-13610|3
3962|-12480|19330|3
3963|9487|22207|3
3964|-18276|-1790|3
3965|-13431|15493|3
3966|-3879|-25789|3
3967|-19372|-13615|3
3968|9371|-24026|3
3969|10010|16944|3
3970|8178|-15195|3
3971|14525|13678|3
3972|-7952|16358|3
3973|13890|22201|3
3974|-19078|-4878|3
3975|8190|8876|3
3976|-14113|-19308|3
3977|-19888|-4378|3
3978|-5847|22966|3
3979|-5915|9491|3
3980|-5812|7919|3
3981|-9943|-14212|3
3982|-26037|21718|3
3983|-12653|-15959|3
3984|18319|20192|3
3985|18775|-3352|3
3986|1879|15428|3
3987|4916|-6881|3
3988|12582|-14552|3
3989|11580|-23944|3
3990|-4009|22343|3
3991|-20480|16091|3
3992|-26959|-18701|3
3993|-6074|-14180|3
3994|-18331|-19887|3
3995|-3177|6676|3
3996|-12785|16322|3
3997|24600|-4945|3
3998|18840|-2438|3
3999|-25725|26869|3
4000|18747|11043|3
4001|4377|2213|3
4002|-2238|8394|3
4003|2381|7142|3
4004|-13710|-14934|3
4005|-3762|-149|3
4006|-1681|-15430|3
4007|-13775|-9787|3
4008|-25915|15022|3
4009|24115|-10643|3
4010|16389|-6718|3
4011|-21442|8973|3
4012|23906|-6402|3
4013|-22925|2571|3
4014|-14349|4281|3
4015|13591|-2254|3
4016|-7722|9311|3
4017|5720|-24469|3
4018|-6076|-2021|3
4019|-4618|7795|3
4020|-19619|5620|3
4021|-1007|12831|3
4022|-13347|24203|3
4023|-21670|-16922|3
4024|-7268|-1703|3
4025|-2075|-21363|3
4026|-8351|-23588|3
4027|-9169|-26001|3
4028|-19493|-3386|3
4029|22393|25431|3
4030|-10003|16613|3
4031|-5418|-22902|3
4032|5830|2375|3
4033|-16519|11706|3
4034|-816|5412|3
4035|7915|-4516|3
4036|-11134|8010|3
4037|-20656|23034|3
4038|4660|5534|3
4039|23647|11206|3
4040|-4749|-13410|3
4041|3718|-4193|3
4042|19902|12023|3
4043|-9334|-25113|3
4044|-16287|-24814|3
4045|-15798|4074|3
4046|5222|4587|3
4047|-6891|-20329|3
4048|20164|14337|3
4049|-2028|-3655|3
4050|23095|24576|3
4051|22174|-16273|3
4052|-3039|-9513|3
4053|18758|-21904|3
4054|-10461|-25651|3
4055|-3965|24524|3
4056|4257|9639|3
4057|2244|-13338|3
4058|-19191|21274|3
4059|-19868|-1236|3
4060|-1031|-18337|3
4061|8247|-4259|3
4062|23018|-24049|3
4063|-26643|-14063|3
4064|-14481|-12270|3
4065|-13068|22348|3
4066|8114|-245|3
4067|6056|-26786|3
4068|9486|-20118|3
4069|-14423|-19743|3
4070|11903|18988|3
4071|17714|468|3
4072|-21030|-8393|3
4073|-22594|6617|3
4074|4160|23102|3
4075|-18373|-25161|3
4076|-26316|-5863|3
4077|11163|-13750|3
4078|16422|-14860|3
4079|-9137|-19560|3
4080|-8149|-11286|3
4081|26535|16590|3
4082|13409|-13392|3
4083|-10164|-2178|3
4084|13710|-17261|3
4085|-6528|17999|3
4086|18079|-18196|3
4087|16636|-20535|3
4088|6227|-17817|3
4089|5591|-11865|3
4090|6057|22300|3
4091|10573|9125|3
4092|14093|22016|3
4093|8030|5846|3
4094|-19301|1803|3
4095|23721|-26605|3
4096|-16746|3832|3
4097|-11225|-26168|3
4098|-12236|-2048|3
4099|26676|5854|3
4100|4474|18159|3
4101|-12232|-9171|3
4102|-1703|15066|3
4103|15988|18342|3
4104|-10610|236|3
4105|-11509|11129|3
4106|-15735|-9143|3
4107|-17420|22371|3
4108|25508|-15599|3
4109|-14657|-12436|3
4110|-4241|-13585|3
4111|3207|16767|3
4112|1411|-2406|3
4113|8032|-8361|3
4114|433|-9819|3
4115|-15139|-3138|3
4116|2540|2945|3
4117|1845|-17745|3
4118|-20033|19875|3
4119|12715|-3175|3
4120|21510|-19140|3
4121|2503|5213|3
4122|-5182|6298|3
4123|-16889|-13131|3
4124|21071|6824|3
4125|-7223|15674|3
4126|23240|3014|3
4127|-19154|-5973|3
4128|-2358|-3498|3
4129|12197|18960|3
4130|10060|16662|3
4131|18735|-6889|3
4132|14017|7589|3
4133|-12766|-481|3
4134|-18636|-11276|3
4135|-8263|-1216|3
4136|-15647|12059|3
4137|-16572|-2464|3
4138|-20831|-20606|3
4139|-3245|16449|3
4140|994|-26525|3
4141|-9724|26959|3
4142|15632|-4033|3
4143|-8629|23638|3
4144|26529|8035|3
4145|6514|16715|3
4146|-20042|14155|3
4147|4568|-6859|3
4148|20966|6164|3
4149|-18506|14124|3
4150|-20984|-26071|3
4151|15833|21783|3
4152|23035|-18667|3
4153|25677|12638|3
4154|-23982|1082|3
4155|-24513|-8231|3
4156|-8774|13061|3
4157|2456|-21929|3
4158|26476|-4493|3
4159|-24273|5609|3
4160|15496|8954|3
4161|22184|10699|3
4162|-9015|-18046|3
4163|-23611|7480|3
4164|-1818|25914|3
4165|24920|-6868|3
4166|-59|-14708|3
4167|13070|-23862|3
4168|-15537|2813|3
4169|26806|13925|3
4170|-12813|-2321|3
4171|931|-2222|3
4172|5648|1491|3
4173|11037|9241|3
4174|-6583|-5154|3
4175|5587|-10290|3
4176|2593|-26721|3
4177|3799|26172|3
4178|20805|16854|3
4179|11696|3159|3
4180|-12692|26341|3
4181|-6904|7990|3
4182|9593|14418|3
4183|-24589|11399|3
4184|-983|2180|3
4185|-22541|26103|3
4186|-14769|-1555|3
4187|-13559|-26807|3
4188|20990|-5967|3
4189|-23497|8236|3
4190|13416|-5527|3
4191|48|14686|3
4192|15990|14677|3
4193|-14588|4308|3
4194|-20859|11377|3
4195|-12461|15338|3
4196|4220|22044|3
4197|9905|17977|3
4198|-8576|13566|3
4199|-20806|10338|3
4200|-18823|-8946|3
4201|23041|10656|3
4202|-1005|-3075|3
4203|-4314|1568|3
4204|-19403|2430|3
4205|-1386|-20982|3
4206|-15282|-2365|3
4207|4766|676|3
4208|-23418|11080|3
4209|-8540|-6508|3
4210|17403|-23716|3
4211|-26285|16305|3
4212|6591|9724|3
4213|18728|6096|3
4214|-16904|-17311|3
4215|-7113|19159|3
4216|-949|-21553|3
4217|24307|-7792|3
4218|6814|-11010|3
4219|18456|-17736|3
4220|4941|-23428|3
4221|9164|187|3
4222|13923|24666|3
4223|21083|5701|3
4224|10155|-8069|3
4225|-23469|117|3
4226|-3849|-4957|3
4227|12951|2547|3
4228|20852|-6539|3
4229|-14261|23213|3
4230|-5408|5416|3
4231|25252|19970|3
4232|7225|24033|3
4233|-19807|-16643|3
4234|15544|6072|3
4235|13378|-4564|3
4236|19955|-4427|3
4237|5044|-1236|3
4238|-19165|13414|3
4239|-15043|-15211|3
4240|-14305|22276|3
4241|-2026|17799|3
4242|15965|19438|3
4243|887|15090|3
4244|-24350|9929|3
4245|10530|26098|3
4246|-15212|5587|3
4247|-6904|46|3
4248|16621|-23854|3
4249|9032|21385|3
4250|-25545|25686|3
4251|19074|10989|3
4252|-21726|23231|3
4253|24155|16136|3
4254|-14524|21627|3
4255|21414|16441|3
4256|25763|22552|3
4257|16860|-19603|3
4258|-1875|6261|3
4259|-4956|17105|3
4260|-22854|22087|3
4261|-7917|21407|3
4262|21052|-5213|3
4263|847|-26670|3
4264|7305|-17280|3
4265|-7852|23759|3
4266|2870|12089|3
4267|-20763|-8091|3
4268|-14741|-21104|3
4269|17473|25322|3
4270|-16279|269|3
4271|-17465|25655|3
4272|-19539|13650|3
4273|-19274|-13613|3
4274|22308|-15296|3
4275|-14904|-12030|3
4276|-25457|9207|3
4277|25085|15803|3
4278|-17776|10562|3
4279|26032|20083|3
4280|-5333|-10334|3
4281|6323|17094|3
4282|-21903|-24737|3
4283|26405|-4639|3
4284|-20150|16278|3
4285|-11549|-12500|3
4286|6033|-9414|3
4287|-21251|-17791|3
4288|-18504|4548|3
4289|-25598|-22405|3
4290|26310|23558|3
4291|-21951|-799|3
4292|13137|-23777|3
4293|-16266|11315|3
4294|5432|-26211|3
4295|-24379|15182|3
4296|-6699|-25695|3
4297|13353|-13145|3
4298|-13084|3334|3
4299|8289|-12307|3
4300|22784|-21008|3
4301|-19780|-20188|3
4302|-8955|2341|3
4303|-9323|15067|3
4304|-20659|26091|3
4305|17662|22062|3
4306|4446|11835|3
4307|-23538|21864|3
4308|4131|-5495|3
4309|9706|17864|3
4310|8404|-552|3
4311|474|3152|3
4312|-14359|14712|3
4313|-5632|-23909|3
4314|-9207|-26095|3
4315|-17210|-5451|3
4316|-4697|-2040|3
4317|-20300|-24262|3
4318|2140|5910|3
4319|10298|15082|3
4320|-5119|-19427|3
4321|-22137|22170|3
4322|-15703|-23560|3
4323|-20159|-15033|3
4324|26173|23730|3
4325|-3038|20610|3
4326|-10381|-22695|3
4327|17600|48|3
4328|26794|3410|3
4329|-23545|26496|3
4330|-14680|13669|3
4331|-18571|-10704|3
4332|8426|1670|3
4333|16402|14712|3
4334|-4363|10575|3
4335|15981|-5987|3
4336|-4724|19867|3
4337|2466|90|3
4338|26887|7517|3
4339|5979|25648|3
4340|18225|-17353|3
4341|-25539|-16562|3
4342|-9871|-14451|3
4343|15977|-7541|3
4344|-11967|-13555|3
4345|-20331|-24376|3
4346|2678|14946|3
4347|17651|-2017|3
4348|-3997|26291|3
4349|-19078|13164|3
4350|18155|11457|3
4351|26738|-16645|3
4352|-11033|-10351|3
4353|20748|17240|3
4354|3356|-6023|3
4355|12933|-11227|3
4356|18238|19430|3
4357|-1292|-14208|3
4358|2383|18203|3
4359|1199|-4403|3
4360|15226|-19650|3
4361|17392|-576|3
4362|-408|-6579|3
4363|26237|-18370|3
4364|-8143|17785|3
4365|-4006|5556|3
4366|-22348|26695|3
4367|18048|24074|3
4368|-24092|13100|3
4369|7078|13541|3
4370|5449|14011|3
4371|24356|24751|3
4372|-6837|-18411|3
4373|-24267|-4755|3
4374|-16845|5448|3
4375|21828|13265|3
4376|17889|-11448|3
4377|24905|22430|3
4378|24860|17700|3
4379|-25051|-25450|3
4380|23424|9046|3
4381|14913|-15384|3
4382|-12667|-19047|3
4383|-5810|-21959|3
4384|20|-6275|3
4385|603|-16005|3
4386|17221|-7261|3
4387|-24155|-16296|3
4388|-10041|1661|3
4389|3650|10005|3
4390|3681|2136|3
4391|22834|-8612|3
4392|-10160|15082|3
4393|-14256|-26741|3
4394|19450|12154|3
4395|118|-25307|3
4396|-19477|-19313|3
4397|-15551|23810|3
4398|-10012|-15855|3
4399|22028|3303|3
4400|19106|-3210|3
4401|2066|11619|3
4402|-23780|-25112|3
4403|10746|10968|3
4404|-13650|26719|3
4405|-23311|6805|3
4406|-2740|3122|3
4407|-22160|11642|3
4408|13083|24601|3
4409|21851|-19642|3
4410|-12092|-24054|3
4411|6502|-8499|3
4412|10766|-6934|3
4413|4054|-9779|3
4414|17312|1323|3
4415|21930|-23835|3
4416|-24077|-485|3
4417|-14759|-8502|3
4418|-7930|-11847|3
4419|21658|9195|3
4420|-9534|16282|3
4421|23885|-7098|3
4422|-13353|20665|3
4423|-1569|23061|3
4424|7550|-19783|3
4425|24859|1085|3
4426|9823|5511|3
4427|-15301|-25382|3
4428|-1063|19640|3
4429|-3185|2346|3
4430|15885|24999|3
4431|-26452|19609|3
4432|17225|-1767|3
4433|26071|-7180|3
4434|9161|11033|3
4435|-17477|5379|3
4436|16331|-6222|3
4437|26306|-21881|3
4438|-21987|-14450|3
4439|6804|-6406|3
4440|-26731|-2232|3
4441|16624|-22974|3
4442|10409|-25364|3
4443|-11184|-20208|3
4444|-9837|-22554|3
4445|18081|23023|3
4446|15588|-11249|3
4447|13250|-24337|3
4448|5276|-15468|3
4449|-23134|18937|3
4450|-20595|-24349|3
4451|5327|9535|3
4452|12911|-23857|3
4453|12261|9350|3
4454|-13554|14616|3
4455|-23326|-17818|3
4456|20194|20581|3
4457|21806|-9982|3
4458|3349|6309|3
4459|-6786|10433|3
4460|-8358|2616|3
4461|2621|-25736|3
4462|-24142|4195|3
4463|23931|16585|3
4464|4231|20906|3
4465|16300|-5612|3
4466|10711|7016|3
4467|-22922|-10593|3
4468|150|-677|3
4469|15466|-24145|3
4470|10501|-14694|3
4471|19236|-8793|3
4472|-3136|6459|3
4473|18331|-3985|3
4474|-19923|-24845|3
4475|-24526|20432|3
4476|-16401|6191|3
4477|13709|24112|3
4478|-10465|11368|3
4479|-14755|22458|3
4480|12085|-8906|3
4481|2567|16|3
4482|21607|2339|3
4483|-5898|13890|3
4484|-25128|-10003|3
4485|25734|24330|3
4486|26931|-8770|3
4487|7602|26172|3
4488|10345|-23970|3
4489|20088|23780|3
4490|-9944|-15786|3
4491|-26781|12858|3
4492|-16854|-19251|3
4493|-5827|-19730|3
4494|13568|11877|3
4495|-7996|-13214|3
4496|-23435|-8591|3
4497|-2475|20102|3
4498|15349|-16241|3
4499|-124|24717|3
4500|11360|-2583|3
4501|24162|16350|3
4502|-17985|-18057|3
4503|7331|-6413|3
4504|8446|19941|3
4505|4625|-8973|3
4506|11472|23908|3
4507|4258|-8344|3
4508|-13771|24087|3
4509|-19797|6168|3
4510|-23870|16652|3
4511|-4303|8650|3
4512|-1661|-25382|3
4513|24143|-14529|3
4514|-4493|26711|3
4515|23035|12046|3
4516|2525|17676|3
4517|-8953|16543|3
4518|22886|24843|3
4519|4930|-18993|3
4520|22468|-2358|3
4521|7591|-12291|3
4522|-25779|-21548|3
4523|19844|-16323|3
4524|-20578|26059|3
4525|-5240|16141|3
4526|-1082|-9879|3
4527|24442|5141|3
4528|19194|-23937|3
4529|24782|-22864|3
4530|8683|13685|3
4531|-15966|10088|3
4532|2849|18296|3
4533|10931|-23055|3
4534|-21663|22490|3
4535|1419|-18549|3
4536|12862|2799|3
4537|-16500|-5504|3
4538|-14049|19256|3
4539|-26620|11149|3
4540|-11113|-11138|3
4541|1774|505|3
4542|-13739|15397|3
4543|16141|7329|3
4544|-15643|-7859|3
4545|-12576|17367|3
4546|-20401|8534|3
4547|18096|-383|3
4548|-23132|24363|3
4549|24644|11736|3
4550|-19771|-7999|3
4551|-13827|8209|3
4552|-3539|10704|3
4553|-17742|2966|3
4554|8664|-17255|3
4555|2419|5401|3
4556|-3352|22441|3
4557|-25599|19583|3
4558|16206|12449|3
4559|-19374|-26950|3
4560|12424|18854|3
4561|-25559|17240|3
4562|4986|21961|3
4563|5293|16153|3
4564|4219|-21964|3
4565|-15968|-16246|3
4566|4201|-5790|3
4567|-20173|4384|3
4568|9326|22135|3
4569|11007|8003|3
4570|19874|-17994|3
4571|11275|-13925|3
4572|-7499|-8737|3
4573|12790|5120|3
4574|-7263|25081|3
4575|25783|-24836|3
4576|13781|13476|3
4577|7140|15077|3
4578|-7076|-2194|3
4579|-10250|-8620|3
4580|15872|-1777|3
4581|16163|13113|3
4582|-18923|23987|3
4583|-4098|16055|3
4584|-5723|6199|3
4585|2185|-16895|3
4586|12031|18052|3
4587|2295|10182|3
4588|23189|21434|3
4589|7725|11428|3
4590|-22767|26142|3
4591|20970|13961|3
4592|-16747|16264|3
4593|-21358|7520|3
4594|16599|20297|3
4595|24339|9238|3
4596|24406|-19774|3
4597|-15525|-3435|3
4598|-23625|-22091|3
4599|6734|-4854|3
4600|898|-17741|3
4601|-12541|2971|3
4602|-402|4092|3
4603|-6884|-25947|3
4604|1264|24244|3
4605|7077|1253|3
4606|20770|-11898|3
4607|-16084|9630|3
4608|15037|14392|3
4609|-12070|6362|3
4610|-25897|12860|3
4611|-3291|-6947|3
4612|-11615|8156|3
4613|-22686|13609|3
4614|11630|21780|3
4615|-11385|-10476|3
4616|-13254|-9424|3
4617|-22266|21029|3
4618|-2119|20495|3
4619|-7491|-3225|3
4620|-13209|-12267|3
4621|23299|13891|3
4622|-10134|18087|3
4623|11477|17330|3
4624|4834|12785|3
4625|23695|883|3
4626|25657|-8655|3
4627|18823|15951|3
4628|-21008|-26277|3
4629|15940|19113|3
4630|-7106|-383|3
4631|-14965|-8608|3
4632|-16055|-2738|3
4633|-13516|-19241|3
4634|-15213|-9994|3
4635|8393|6552|3
4636|-7170|-9064|3
4637|17868|6286|3
4638|-11874|10870|3
4639|-13274|-7003|3
4640|12632|13482|3
4641|6104|-22314|3
4642|24528|25195|3
4643|-9287|20838|3
4644|26462|-7449|3
4645|1710|-2748|3
4646|-3364|-16392|3
4647|13294|7440|3
4648|-26588|477|3
4649|23931|-319|3
4650|-20073|-5038|3
4651|-26390|17630|3
4652|-17731|-26984|3
4653|22188|8751|3
4654|17890|-20549|3
4655|-25339|2781|3
4656|523|-22798|3
4657|26510|18283|3
4658|-3679|-4982|3
4659|15919|8491|3
4660|16775|-13622|3
4661|18104|-21794|3
4662|-21635|-21403|3
4663|-12239|-24356|3
4664|-14931|-10633|3
4665|20745|23966|3
4666|-11234|-22405|3
4667|-5289|-248|3
4668|6539|12273|3
4669|-6868|8612|3
4670|4285|-20534|3
4671|26900|9797|3
4672|-16458|3411|3
4673|-20629|21508|3
4674|19733|-4884|3
4675|12526|10049|3
4676|-9082|14835|3
4677|-15862|-7492|3
4678|17410|22289|3
4679|19757|-14058|3
4680|-2669|18317|3
4681|10884|-13521|3
4682|-9548|-19308|3
4683|-21876|23742|3
4684|-7497|-9149|3
4685|-11687|-24589|3
4686|-20052|-8853|3
4687|26479|-7903|3
4688|146|-12074|3
4689|6193|14843|3
4690|-7695|-1822|3
4691|17464|-22163|3
4692|22555|-9581|3
4693|-9461|5324|3
4694|-5810|-24186|3
4695|11356|4611|3
4696|-18219|4079|3
4697|-15909|9291|3
4698|13069|-21504|3
4699|16801|3037|3
4700|18387|-4783|3
4701|-11107|21086|3
4702|19204|-23748|3
4703|-15325|-14130|3
4704|-15727|23294|3
4705|7885|-13262|3
4706|6867|-18310|3
4707|17297|-19107|3
4708|-17815|11261|3
4709|-21697|-11794|3
4710|-23298|-2546|3
4711|1621|9746|3
4712|-17826|-8752|3
4713|-24189|17265|3
4714|25476|-6595|3
4715|-20503|-11303|3
4716|-13536|6361|3
4717|-10980|-21260|3
4718|26594|-26177|3
4719|9731|-1306|3
4720|-13926|-25586|3
4721|-555|113|3
4722|14905|20269|3
4723|17696|24386|3
4724|-9590|1547|3
4725|-7233|25218|3
4726|8593|7675|3
4727|9760|20209|3
4728|21681|-7236|3
4729|-9178|4596|3
4730|-819|-8431|3
4731|-8041|8380|3
4732|114|22622|3
4733|22981|-8250|3
4734|-12696|22169|3
4735|-1830|-13908|3
4736|-13720|8905|3
4737|16149|3643|3
4738|-26916|-16067|3
4739|16630|-15117|3
4740|16791|-14870|3
4741|-7271|-12992|3
4742|7962|723|3
4743|-10274|15933|3
4744|17831|23037|3
4745|-20806|20010|3
4746|16616|8381|3
4747|-22767|-3586|3
4748|-20273|19853|3
4749|-20129|-4248|3
4750|-26115|-9389|3
4751|24998|-1945|3
4752|-3877|24612|3
4753|-7930|20361|3
